439514202370088961	418322879	28	30	BadTweet
439514202370088961	418322879	32	35	BadTweet
439514202370088961	418322879	37	39	BadTweet
439514202370088961	418322879	41	44	BadTweet
439514202370088961	418322879	46	46	BadTweet
439514202370088961	418322879	47	47	BadTweet
439514202370088961	418322879	49	59	BadTweet
440370839905513472	270181505	0	3	lang1
440370839905513472	270181505	5	9	lang1
440370839905513472	270181505	11	15	lang1
440370839905513472	270181505	17	17	lang1
440370839905513472	270181505	18	21	lang1
440370839905513472	270181505	23	24	lang1
440370839905513472	270181505	26	32	lang1
440225118799671296	270181505	0	3	lang1
440225118799671296	270181505	5	13	lang1
440225118799671296	270181505	15	19	lang1
439867867828215808	270181505	0	10	other
439867867828215808	270181505	12	13	lang1
439867867828215808	270181505	15	19	lang1
439867867828215808	270181505	21	23	lang1
439867867828215808	270181505	25	33	lang2
439867867828215808	270181505	35	37	lang2
439867867828215808	270181505	39	41	lang1
439867867828215808	270181505	42	43	lang1
439810705517072384	270181505	0	3	lang1
439810705517072384	270181505	5	11	lang1
439810705517072384	270181505	13	17	lang1
439810705517072384	270181505	19	19	lang1
439810705517072384	270181505	20	23	lang1
439810705517072384	270181505	25	26	lang1
439810705517072384	270181505	28	34	lang1
440322314723659776	345603205	0	3	BadTweet
440322314723659776	345603205	5	5	BadTweet
440322314723659776	345603205	6	6	BadTweet
440322314723659776	345603205	7	14	BadTweet
440322314723659776	345603205	15	15	BadTweet
440322314723659776	345603205	17	19	BadTweet
440322314723659776	345603205	21	22	BadTweet
440322314723659776	345603205	24	30	BadTweet
440322314723659776	345603205	32	34	BadTweet
440322314723659776	345603205	36	39	BadTweet
440322314723659776	345603205	41	45	BadTweet
440322314723659776	345603205	47	50	BadTweet
440322314723659776	345603205	52	53	BadTweet
440322314723659776	345603205	55	55	BadTweet
440322314723659776	345603205	57	60	BadTweet
440322314723659776	345603205	62	63	BadTweet
440322314723659776	345603205	65	67	BadTweet
440322314723659776	345603205	69	70	BadTweet
440322314723659776	345603205	72	75	BadTweet
440322314723659776	345603205	77	78	BadTweet
440322314723659776	345603205	80	90	BadTweet
440322314723659776	345603205	92	92	BadTweet
440322314723659776	345603205	93	93	BadTweet
440193089140195328	345603205	0	0	BadTweet
440193089140195328	345603205	1	1	BadTweet
440193089140195328	345603205	2	2	BadTweet
440193089140195328	345603205	3	15	BadTweet
440193089140195328	345603205	16	16	BadTweet
440193089140195328	345603205	18	25	BadTweet
440193089140195328	345603205	27	38	BadTweet
440193089140195328	345603205	40	43	BadTweet
440193089140195328	345603205	45	49	BadTweet
440193089140195328	345603205	51	54	BadTweet
440193089140195328	345603205	56	59	BadTweet
440193089140195328	345603205	61	61	BadTweet
440193089140195328	345603205	62	62	BadTweet
440191844660834304	345603205	0	1	BadTweet
440191844660834304	345603205	3	3	BadTweet
440191844660834304	345603205	4	4	BadTweet
440191844660834304	345603205	6	6	BadTweet
440191844660834304	345603205	7	14	BadTweet
440191844660834304	345603205	15	15	BadTweet
440191844660834304	345603205	17	17	BadTweet
440191844660834304	345603205	18	18	BadTweet
440191844660834304	345603205	19	19	BadTweet
440191844660834304	345603205	21	22	BadTweet
440191844660834304	345603205	24	36	BadTweet
440191844660834304	345603205	37	37	BadTweet
440191844660834304	345603205	39	45	BadTweet
440191844660834304	345603205	47	58	BadTweet
440191844660834304	345603205	60	64	BadTweet
440191844660834304	345603205	66	68	BadTweet
440191844660834304	345603205	70	73	BadTweet
440191844660834304	345603205	75	79	BadTweet
440191844660834304	345603205	81	81	BadTweet
440191844660834304	345603205	82	82	BadTweet
440191844660834304	345603205	83	83	BadTweet
440191655820685313	345603205	0	7	BadTweet
440191655820685313	345603205	9	21	BadTweet
440191655820685313	345603205	23	23	BadTweet
440191655820685313	345603205	24	24	BadTweet
440191655820685313	345603205	25	25	BadTweet
440191655820685313	345603205	27	31	BadTweet
440191655820685313	345603205	33	35	BadTweet
440189393740234753	345603205	0	0	BadTweet
440189393740234753	345603205	1	1	BadTweet
440189393740234753	345603205	2	2	BadTweet
440189393740234753	345603205	3	15	BadTweet
440189393740234753	345603205	16	16	BadTweet
440189393740234753	345603205	18	18	BadTweet
440189393740234753	345603205	19	30	BadTweet
440189393740234753	345603205	31	31	BadTweet
440189393740234753	345603205	33	35	BadTweet
440189393740234753	345603205	37	41	BadTweet
440189393740234753	345603205	43	46	BadTweet
440189393740234753	345603205	48	50	BadTweet
440189393740234753	345603205	52	53	BadTweet
440189393740234753	345603205	55	59	BadTweet
440189393740234753	345603205	61	63	BadTweet
440189393740234753	345603205	65	66	BadTweet
440189393740234753	345603205	68	69	BadTweet
440189393740234753	345603205	71	75	BadTweet
440189393740234753	345603205	77	77	BadTweet
440189393740234753	345603205	78	78	BadTweet
440189393740234753	345603205	79	79	BadTweet
440189393740234753	345603205	81	84	BadTweet
440189393740234753	345603205	85	85	BadTweet
440189393740234753	345603205	86	86	BadTweet
440189393740234753	345603205	87	87	BadTweet
440186770706427904	345603205	0	5	BadTweet
440186770706427904	345603205	7	9	BadTweet
440186770706427904	345603205	11	13	BadTweet
440186770706427904	345603205	15	18	BadTweet
440186770706427904	345603205	20	23	BadTweet
440186770706427904	345603205	25	25	BadTweet
440186770706427904	345603205	26	29	BadTweet
440186770706427904	345603205	30	30	BadTweet
440186770706427904	345603205	31	31	BadTweet
440186770706427904	345603205	32	39	BadTweet
440186770706427904	345603205	40	40	BadTweet
440186770706427904	345603205	42	48	BadTweet
440186770706427904	345603205	49	49	BadTweet
440186770706427904	345603205	51	56	BadTweet
440186770706427904	345603205	58	61	BadTweet
440186770706427904	345603205	63	64	BadTweet
440186770706427904	345603205	66	71	BadTweet
440186770706427904	345603205	73	74	BadTweet
440186770706427904	345603205	76	77	BadTweet
440186770706427904	345603205	79	85	BadTweet
440186770706427904	345603205	87	113	BadTweet
440186770706427904	345603205	114	114	BadTweet
440186770706427904	345603205	115	115	BadTweet
440186770706427904	345603205	116	116	BadTweet
440186770706427904	345603205	117	116	BadTweet
440186770706427904	345603205	119	120	BadTweet
440186770706427904	345603205	122	133	BadTweet
440186770706427904	345603205	134	134	BadTweet
440345429352677377	76523773	0	1	BadTweet
440345429352677377	76523773	3	8	BadTweet
440345429352677377	76523773	10	10	BadTweet
440345429352677377	76523773	12	13	BadTweet
440345429352677377	76523773	15	16	BadTweet
440345429352677377	76523773	18	22	BadTweet
440345429352677377	76523773	24	30	BadTweet
440185285331005441	76523773	0	1	lang1
440185285331005441	76523773	3	7	lang1
440185285331005441	76523773	9	10	lang2
440185285331005441	76523773	12	15	lang1
440185285331005441	76523773	17	22	lang1
440185285331005441	76523773	24	27	lang1
440185285331005441	76523773	28	30	other
440185285331005441	76523773	32	33	lang1
440185285331005441	76523773	35	40	lang1
440185285331005441	76523773	42	45	lang1
440185285331005441	76523773	47	48	lang1
440185285331005441	76523773	50	54	lang1
440185285331005441	76523773	56	57	lang1
440185285331005441	76523773	59	60	lang1
440185285331005441	76523773	62	65	lang1
439976199851233280	76523773	0	1	lang1
439976199851233280	76523773	3	5	lang1
439976199851233280	76523773	6	6	lang1
439976199851233280	76523773	8	9	lang1
439976199851233280	76523773	11	17	lang2
439976199851233280	76523773	19	24	lang2
439976199851233280	76523773	26	29	lang2
439976199851233280	76523773	31	36	lang2
439976199851233280	76523773	38	40	lang2
439976199851233280	76523773	42	43	lang1
439976199851233280	76523773	45	49	lang2
439976199851233280	76523773	51	51	lang1
439976199851233280	76523773	52	53	lang1
439976199851233280	76523773	55	58	lang2
439976199851233280	76523773	60	64	lang2
439976199851233280	76523773	65	65	lang1
439976199851233280	76523773	67	74	lang2
439974079160795136	76523773	0	3	lang1
439974079160795136	76523773	5	7	lang2
439974079160795136	76523773	9	10	lang1
439974079160795136	76523773	12	18	lang1
439974079160795136	76523773	20	21	lang2
439974079160795136	76523773	23	24	lang1
439974079160795136	76523773	26	32	lang1
439974079160795136	76523773	34	37	lang1
439974079160795136	76523773	39	40	lang1
439974079160795136	76523773	42	45	lang2
439974079160795136	76523773	46	48	other
439973669675077632	76523773	0	1	BadTweet
439973669675077632	76523773	3	7	BadTweet
439973669675077632	76523773	9	14	BadTweet
439973669675077632	76523773	16	20	BadTweet
439973669675077632	76523773	22	23	BadTweet
439255631074037762	76523773	0	1	BadTweet
439255631074037762	76523773	3	6	BadTweet
439255631074037762	76523773	8	9	BadTweet
439255631074037762	76523773	11	15	BadTweet
439255631074037762	76523773	17	17	BadTweet
439225192544346112	76523773	0	0	BadTweet
439225192544346112	76523773	1	5	BadTweet
439225192544346112	76523773	7	11	BadTweet
439225192544346112	76523773	13	16	BadTweet
439225192544346112	76523773	18	22	BadTweet
439225192544346112	76523773	24	25	BadTweet
439225192544346112	76523773	27	33	BadTweet
439225192544346112	76523773	34	34	BadTweet
439225192544346112	76523773	36	36	BadTweet
438863114612658176	76523773	0	1	lang1
438863114612658176	76523773	3	4	lang2
438863114612658176	76523773	6	8	lang1
438863114612658176	76523773	10	11	lang2
438863114612658176	76523773	13	17	lang2
438863114612658176	76523773	19	25	lang2
438863114612658176	76523773	27	28	lang1
438863114612658176	76523773	30	33	lang2
438863114612658176	76523773	35	39	lang2
438863114612658176	76523773	41	43	lang2
438863114612658176	76523773	45	50	lang2
438816620790575104	76523773	0	0	lang1
438816620790575104	76523773	2	8	lang1
438816620790575104	76523773	10	13	lang1
438816620790575104	76523773	15	18	lang1
438816620790575104	76523773	20	20	lang1
438816620790575104	76523773	22	25	lang1
438816620790575104	76523773	27	29	lang1
438816620790575104	76523773	31	32	lang1
438816620790575104	76523773	34	38	lang1
438816620790575104	76523773	40	41	other
438503315270164480	76523773	0	0	lang1
438503315270164480	76523773	2	5	lang1
438503315270164480	76523773	7	10	lang1
438503315270164480	76523773	12	13	lang2
438503315270164480	76523773	15	18	lang1
438503315270164480	76523773	20	21	lang1
438503315270164480	76523773	23	26	lang1
438503315270164480	76523773	28	31	lang2
438503315270164480	76523773	33	36	lang1
438503315270164480	76523773	38	39	lang1
438503315270164480	76523773	41	49	lang2
438503315270164480	76523773	51	54	lang1
438503315270164480	76523773	56	57	lang1
438503218201362432	76523773	0	0	BadTweet
438503218201362432	76523773	2	5	BadTweet
438503218201362432	76523773	7	10	BadTweet
438503218201362432	76523773	12	13	BadTweet
438503218201362432	76523773	15	18	BadTweet
438503218201362432	76523773	20	21	BadTweet
438503218201362432	76523773	23	26	BadTweet
438503218201362432	76523773	28	31	BadTweet
438501153198723072	76523773	0	0	lang1
438501153198723072	76523773	2	5	lang1
438501153198723072	76523773	7	8	lang2
438501153198723072	76523773	10	11	lang2
438501153198723072	76523773	13	14	lang2
438501153198723072	76523773	16	18	lang2
438501153198723072	76523773	20	26	lang2
438501153198723072	76523773	27	29	other
438501153198723072	76523773	31	33	lang1
438501153198723072	76523773	35	36	lang2
438501153198723072	76523773	38	41	lang1
438501153198723072	76523773	43	49	lang1
438501153198723072	76523773	51	53	lang1
438501153198723072	76523773	55	57	lang2
438501153198723072	76523773	59	64	lang2
438501153198723072	76523773	66	68	lang2
438291573948702721	76523773	0	0	BadTweet
438291573948702721	76523773	2	5	BadTweet
438291573948702721	76523773	7	8	BadTweet
438291573948702721	76523773	10	14	BadTweet
438291573948702721	76523773	16	19	BadTweet
438291573948702721	76523773	21	21	BadTweet
438291573948702721	76523773	22	22	BadTweet
438291573948702721	76523773	23	23	BadTweet
438111629897527296	76523773	0	0	BadTweet
438111629897527296	76523773	2	5	BadTweet
438111629897527296	76523773	7	12	BadTweet
438111629897527296	76523773	14	15	BadTweet
438111629897527296	76523773	17	18	BadTweet
438111629897527296	76523773	20	23	BadTweet
438111629897527296	76523773	25	31	BadTweet
438111629897527296	76523773	33	34	BadTweet
438111629897527296	76523773	36	38	BadTweet
438111629897527296	76523773	40	43	BadTweet
438111629897527296	76523773	45	45	BadTweet
438111629897527296	76523773	47	50	BadTweet
438111629897527296	76523773	52	55	BadTweet
438111629897527296	76523773	57	58	BadTweet
438111629897527296	76523773	60	62	BadTweet
438111629897527296	76523773	64	64	BadTweet
437998591898968064	76523773	0	0	lang1
437998591898968064	76523773	2	5	lang1
437998591898968064	76523773	7	10	lang1
437998591898968064	76523773	12	20	lang2
437998591898968064	76523773	22	23	other
437807707936944128	76523773	0	2	lang2
437807707936944128	76523773	4	7	lang2
437807707936944128	76523773	9	10	lang1
437807707936944128	76523773	12	16	lang2
437807707936944128	76523773	18	19	lang1
437807707936944128	76523773	21	26	lang2
437807707936944128	76523773	28	40	lang2
437772008151986176	76523773	0	0	lang1
437772008151986176	76523773	2	5	lang1
437772008151986176	76523773	7	8	lang1
437772008151986176	76523773	10	12	lang2
437772008151986176	76523773	14	19	lang1
437772008151986176	76523773	20	22	other
437772008151986176	76523773	24	25	lang1
437772008151986176	76523773	27	29	lang1
437772008151986176	76523773	31	32	lang1
437772008151986176	76523773	34	35	lang1
437772008151986176	76523773	37	40	lang2
437772008151986176	76523773	42	43	lang1
437772008151986176	76523773	45	46	lang1
437772008151986176	76523773	48	51	lang2
437772008151986176	76523773	53	54	other
437772008151986176	76523773	56	61	lang1
437772008151986176	76523773	63	68	lang1
437772008151986176	76523773	70	72	lang1
437772008151986176	76523773	74	75	lang1
437772008151986176	76523773	77	82	lang1
437772008151986176	76523773	84	88	lang1
437452976718749696	76523773	0	0	BadTweet
437452976718749696	76523773	2	7	BadTweet
437452976718749696	76523773	9	17	BadTweet
437452976718749696	76523773	19	19	BadTweet
440331254219538433	21327323	0	14	other
440331254219538433	21327323	16	19	lang1
440326494007459840	21327323	0	2	lang2
440326494007459840	21327323	4	8	lang1
440326494007459840	21327323	10	15	lang1
440326494007459840	21327323	17	19	lang1
440326494007459840	21327323	21	23	lang2
440326494007459840	21327323	25	26	lang2
440326494007459840	21327323	28	32	lang1
440326494007459840	21327323	34	35	lang2
440326494007459840	21327323	37	39	lang1
440326494007459840	21327323	41	43	lang1
440326494007459840	21327323	45	49	lang1
440326494007459840	21327323	51	53	lang1
440326494007459840	21327323	55	57	other
439799636346159104	196432610	0	11	other
439799636346159104	196432610	13	16	lang1
439799636346159104	196432610	18	18	lang1
439799636346159104	196432610	19	20	lang1
439799636346159104	196432610	22	26	lang1
439799636346159104	196432610	28	31	lang1
439799636346159104	196432610	33	34	lang1
439799636346159104	196432610	36	37	lang2
439799636346159104	196432610	39	41	lang1
439799636346159104	196432610	43	44	lang1
439799636346159104	196432610	46	48	lang1
439799636346159104	196432610	50	52	lang1
439799636346159104	196432610	54	56	lang1
439799636346159104	196432610	58	61	lang2
439799636346159104	196432610	63	67	lang1
439799072241639425	196432610	0	11	other
439799072241639425	196432610	13	16	lang1
439799072241639425	196432610	17	17	lang1
439799072241639425	196432610	19	27	lang2
439799072241639425	196432610	29	32	lang2
439799072241639425	196432610	34	35	lang1
439799072241639425	196432610	37	37	lang1
439799072241639425	196432610	39	44	lang1
439799072241639425	196432610	46	46	lang1
439799072241639425	196432610	48	52	lang1
439799072241639425	196432610	54	57	lang1
439799072241639425	196432610	59	60	lang1
439799072241639425	196432610	61	61	lang1
439799072241639425	196432610	63	65	lang1
439799072241639425	196432610	67	67	lang1
439799072241639425	196432610	69	71	lang2
439799072241639425	196432610	71	73	lang1
439799072241639425	196432610	75	79	lang1
439799072241639425	196432610	81	82	lang1
439799072241639425	196432610	83	83	lang1
439766894657036289	196432610	0	9	other
439766894657036289	196432610	11	26	other
439766894657036289	196432610	28	32	lang1
439766894657036289	196432610	34	38	lang1
439766894657036289	196432610	40	40	lang1
439766894657036289	196432610	42	44	lang2
439766894657036289	196432610	45	47	lang1
439766894657036289	196432610	49	52	lang1
439766894657036289	196432610	54	56	lang1
439766894657036289	196432610	58	60	lang1
439766894657036289	196432610	62	66	lang1
439766894657036289	196432610	68	72	lang1
439766894657036289	196432610	74	75	lang2
439766894657036289	196432610	77	80	lang1
439766894657036289	196432610	82	83	lang1
439766894657036289	196432610	84	85	other
439650080262344704	196432610	0	0	lang1
439650080262344704	196432610	2	6	lang1
439650080262344704	196432610	8	8	lang1
439650080262344704	196432610	9	11	lang1
439650080262344704	196432610	13	16	lang1
439650080262344704	196432610	18	19	lang2
439650080262344704	196432610	21	22	lang2
439650080262344704	196432610	24	26	lang1
439650080262344704	196432610	27	27	lang1
439640537235070976	196432610	0	2	lang1
439640537235070976	196432610	4	7	lang2
439640537235070976	196432610	8	8	lang1
439640537235070976	196432610	10	10	lang1
439640537235070976	196432610	11	12	lang1
439640537235070976	196432610	14	18	lang1
439640537235070976	196432610	19	19	lang1
439628344544354305	196432610	0	2	lang1
439628344544354305	196432610	3	3	lang1
439628344544354305	196432610	5	5	lang1
439628344544354305	196432610	7	10	lang1
439628344544354305	196432610	12	15	lang1
439628344544354305	196432610	17	19	lang1
439628344544354305	196432610	21	25	lang1
439628344544354305	196432610	27	28	lang1
439628344544354305	196432610	30	34	lang1
439628344544354305	196432610	36	37	other
439587247726153729	196432610	0	7	lang1
439587247726153729	196432610	9	11	lang1
439587247726153729	196432610	13	17	lang2
439587247726153729	196432610	19	21	lang1
439587247726153729	196432610	23	30	lang1
439587247726153729	196432610	32	40	lang1
439587247726153729	196432610	41	43	other
439453421574184961	196432610	0	11	other
439453421574184961	196432610	13	13	lang1
439453421574184961	196432610	14	16	lang1
439453421574184961	196432610	18	19	lang1
439453421574184961	196432610	21	25	lang1
439453421574184961	196432610	27	30	lang1
439453421574184961	196432610	32	33	lang1
439453421574184961	196432610	35	35	lang1
439453421574184961	196432610	37	40	lang1
439453421574184961	196432610	42	45	lang1
439453421574184961	196432610	47	48	lang1
439453421574184961	196432610	50	50	lang1
439453421574184961	196432610	52	59	lang1
439453421574184961	196432610	61	63	lang2
439453421574184961	196432610	65	66	other
439427393573224448	196432610	0	4	lang2
439427393573224448	196432610	6	7	lang1
439427393573224448	196432610	9	12	lang1
439427393573224448	196432610	14	16	lang1
439427393573224448	196432610	18	19	lang2
439427393573224448	196432610	20	20	lang1
439427393573224448	196432610	22	26	lang2
439427393573224448	196432610	28	32	lang2
439427393573224448	196432610	34	38	lang2
439427393573224448	196432610	39	39	lang1
439426702742024192	196432610	0	8	lang1
439426702742024192	196432610	10	10	lang1
439426702742024192	196432610	12	16	lang1
439426702742024192	196432610	17	17	lang1
439426702742024192	196432610	19	22	lang1
439426702742024192	196432610	24	24	lang1
439426702742024192	196432610	26	29	lang1
439426702742024192	196432610	31	36	lang1
439426702742024192	196432610	37	37	lang1
439423372011634688	196432610	0	8	lang1
439423372011634688	196432610	9	9	lang1
439423372011634688	196432610	11	17	lang1
439423372011634688	196432610	19	19	lang1
439423372011634688	196432610	21	25	lang1
439423372011634688	196432610	27	31	lang1
439423372011634688	196432610	33	35	lang1
439423372011634688	196432610	37	38	lang1
439423372011634688	196432610	40	47	lang1
439423372011634688	196432610	48	48	lang1
439423372011634688	196432610	50	52	lang1
439423372011634688	196432610	54	57	lang1
439423372011634688	196432610	59	59	lang1
439423372011634688	196432610	60	62	lang1
439423372011634688	196432610	64	67	lang1
439423372011634688	196432610	69	75	lang1
439423372011634688	196432610	76	76	lang1
439423372011634688	196432610	78	78	lang1
439423372011634688	196432610	80	83	lang1
439423372011634688	196432610	85	86	lang1
439423372011634688	196432610	87	88	lang1
439423372011634688	196432610	90	90	lang1
439423372011634688	196432610	92	95	lang1
439423372011634688	196432610	97	102	lang1
439423372011634688	196432610	103	103	lang1
439422437352955904	196432610	0	4	lang1
439422437352955904	196432610	6	14	lang1
439422437352955904	196432610	16	18	lang1
439422437352955904	196432610	20	22	lang1
439422437352955904	196432610	24	25	lang1
439422437352955904	196432610	27	31	lang1
439422437352955904	196432610	33	36	lang1
439422437352955904	196432610	37	37	lang1
439422161992679426	196432610	0	3	lang1
439422161992679426	196432610	5	5	lang1
439422161992679426	196432610	6	7	lang1
439422161992679426	196432610	9	15	lang1
439422161992679426	196432610	16	16	lang1
439422161992679426	196432610	18	18	lang1
439422161992679426	196432610	20	23	lang1
439422161992679426	196432610	25	30	lang1
439422161992679426	196432610	32	36	lang1
439422161992679426	196432610	37	37	lang1
439283149197938688	196432610	0	0	lang1
439283149197938688	196432610	1	2	lang1
439283149197938688	196432610	4	7	lang2
439283149197938688	196432610	8	8	lang1
439283149197938688	196432610	10	10	lang1
439283149197938688	196432610	11	12	lang1
439283149197938688	196432610	14	17	lang2
439283149197938688	196432610	18	18	lang1
439277655951544320	196432610	0	0	lang1
439277655951544320	196432610	2	5	lang1
439277655951544320	196432610	7	12	lang2
439277655951544320	196432610	14	15	lang2
439277655951544320	196432610	17	22	lang1
439277655951544320	196432610	24	26	lang1
439277655951544320	196432610	28	31	lang2
439277655951544320	196432610	33	36	lang1
439277655951544320	196432610	38	39	lang1
439277655951544320	196432610	41	42	lang2
439277655951544320	196432610	44	50	lang1
439277655951544320	196432610	52	53	lang1
439277655951544320	196432610	55	60	lang1
439277655951544320	196432610	62	65	lang1
439277655951544320	196432610	67	71	lang1
439277655951544320	196432610	73	75	lang1
439277655951544320	196432610	77	81	lang1
439277655951544320	196432610	83	87	lang1
439277655951544320	196432610	89	92	lang1
439277655951544320	196432610	94	100	lang1
439277655951544320	196432610	102	103	other
439150341012336640	196432610	0	3	lang1
439150341012336640	196432610	5	9	lang1
439150341012336640	196432610	11	14	lang1
439150341012336640	196432610	16	19	lang1
439150341012336640	196432610	21	22	lang1
439150341012336640	196432610	24	28	lang1
439150341012336640	196432610	29	34	other
439148814025248768	196432610	0	0	lang1
439148814025248768	196432610	2	5	lang1
439148814025248768	196432610	7	8	lang2
439148814025248768	196432610	10	14	lang2
439148814025248768	196432610	16	17	lang2
439148814025248768	196432610	19	26	lang1
439148814025248768	196432610	27	42	ne
438904132821213184	196432610	0	2	lang1
438904132821213184	196432610	4	7	lang1
438904132821213184	196432610	9	11	lang1
438904132821213184	196432610	13	17	lang1
438904132821213184	196432610	18	18	lang1
438904132821213184	196432610	20	23	lang1
438904132821213184	196432610	25	27	lang1
438904132821213184	196432610	29	33	lang1
438904132821213184	196432610	35	40	lang1
438904132821213184	196432610	41	41	lang1
440279493542830080	156036283	0	4	lang2
440279493542830080	156036283	6	11	lang2
440279493542830080	156036283	13	15	lang1
440279493542830080	156036283	17	20	lang2
440279493542830080	156036283	21	23	other
440161332391059456	156036283	0	8	lang1
440161332391059456	156036283	10	14	lang1
440135783685828608	156036283	0	8	lang2
440135783685828608	156036283	10	20	lang2
440135783685828608	156036283	22	25	lang2
440135783685828608	156036283	27	28	lang1
440135783685828608	156036283	30	31	lang1
440135783685828608	156036283	33	37	lang2
440135783685828608	156036283	39	43	lang2
440135783685828608	156036283	45	50	lang2
440135783685828608	156036283	52	53	other
440135783685828608	156036283	54	61	lang2
439922528840982528	156036283	0	2	lang2
439922528840982528	156036283	4	9	lang2
439922528840982528	156036283	11	21	lang2
439922528840982528	156036283	23	27	lang2
439922528840982528	156036283	29	33	lang2
439922528840982528	156036283	35	39	lang2
439922528840982528	156036283	41	42	lang1
439922528840982528	156036283	44	48	lang1
439922528840982528	156036283	49	50	other
439922528840982528	156036283	52	59	lang2
440330425232523265	156036283	0	15	other
440330425232523265	156036283	17	18	lang1
440330425232523265	156036283	20	22	lang2
440330425232523265	156036283	24	27	lang2
440330425232523265	156036283	29	31	lang2
440330425232523265	156036283	33	41	lang2
440330425232523265	156036283	43	45	lang2
440330425232523265	156036283	47	48	lang1
440330425232523265	156036283	50	51	lang2
440330425232523265	156036283	53	56	lang2
440279493542830080	156036283	0	4	lang2
440279493542830080	156036283	6	11	lang2
440279493542830080	156036283	13	15	lang1
440279493542830080	156036283	17	20	lang2
440279493542830080	156036283	21	23	other
440279227036729345	156036283	0	14	lang2
440279227036729345	156036283	16	17	lang1
440279227036729345	156036283	19	21	lang2
440279227036729345	156036283	22	22	lang1
440165319995588610	156036283	0	15	other
440165319995588610	156036283	17	28	other
440165319995588610	156036283	30	32	lang2
440165319995588610	156036283	33	33	lang1
440165319995588610	156036283	35	37	lang2
440165319995588610	156036283	39	39	lang1
440165319995588610	156036283	41	45	lang2
440165319995588610	156036283	46	46	lang1
440165319995588610	156036283	48	49	lang2
440165319995588610	156036283	51	52	lang1
440165319995588610	156036283	54	55	lang1
440165319995588610	156036283	57	60	lang2
440165319995588610	156036283	62	68	lang2
440165319995588610	156036283	69	69	lang1
440165319995588610	156036283	71	73	other
440161584581967873	156036283	0	11	other
440161584581967873	156036283	13	16	lang2
440161584581967873	156036283	18	20	lang2
440161584581967873	156036283	22	24	lang2
440161584581967873	156036283	26	27	lang2
440161584581967873	156036283	29	30	lang2
440161584581967873	156036283	32	35	lang2
440161584581967873	156036283	37	42	lang2
440161584581967873	156036283	44	44	lang1
440161584581967873	156036283	46	48	lang2
440161584581967873	156036283	50	51	lang2
440161584581967873	156036283	53	56	lang2
440161584581967873	156036283	58	59	lang1
440161584581967873	156036283	61	61	lang1
440161584581967873	156036283	62	63	other
440157202738069504	156036283	0	8	lang1
440157202738069504	156036283	10	14	lang1
440157202738069504	156036283	15	16	other
440157202738069504	156036283	17	20	lang2
440157202738069504	156036283	22	23	lang2
440157202738069504	156036283	25	26	lang2
440157202738069504	156036283	28	35	lang2
440157202738069504	156036283	36	36	lang1
